"Variables ->","OBS_L_GDP","OBS_L_GDP_MINE","OBS_L_GDP_OTH","OBS_L_CPI","OBS_RS","OBS_L_S","OBS_D4L_CPI_TAR","OBS_L_GDP_RW_GAP","OBS_DLA_CPI_RW","OBS_RS_RW","OBS_L_GDP_GAP","OBS_L_GDP_OTH_GAP","OBS_L_GDP_MINE_GAP","L_GDP","L_GDP_BAR","L_GDP_GAP","DLA_GDP","D4L_GDP","DLA_GDP_BAR","L_GDP_OTH","L_GDP_OTH_BAR","L_GDP_OTH_GAP","DLA_GDP_OTH","D4L_GDP_OTH","DLA_GDP_OTH_BAR","L_GDP_MINE","L_GDP_MINE_BAR","L_GDP_MINE_GAP","DLA_GDP_MINE","D4L_GDP_MINE","DLA_GDP_MINE_BAR","L_GDP_yearly","DL_GDP_yearly","L_GDP_MINE_yearly","DL_GDP_MINE_yearly","L_GDP_OTH_yearly","DL_GDP_OTH_yearly","MCI","L_CPI","DLA_CPI","E_DLA_CPI","E_D4L_CPI","D4L_CPI","D4L_CPI_TAR","RMC","L_S","DLA_S","D4L_S","PREM","RS","RR","RR_BAR","RR_GAP","RSNEUTRAL","L_Z","L_Z_BAR","L_Z_GAP","DLA_Z","DLA_Z_BAR","L_GDP_RW_GAP","RS_RW","RR_RW","RR_RW_BAR","RR_RW_GAP","L_CPI_RW","DLA_CPI_RW","TUNE_L_GDP_GAP","TUNE_L_GDP_OTH_GAP","TUNE_L_GDP_MINE_GAP","SHK_L_GDP_MINE_GAP","SHK_L_GDP_OTH_GAP","SHK_DLA_CPI","SHK_L_S","SHK_RS","SHK_D4L_CPI_TAR","SHK_RR_BAR","SHK_DLA_Z_BAR","SHK_L_GDP_GAP","SHK_DLA_GDP_MINE_BAR","SHK_DLA_GDP_OTH_BAR","SHK_L_GDP_RW_GAP","SHK_RS_RW","SHK_DLA_CPI_RW","SHK_RR_RW_BAR","b1_mine","b3_mine","b1_oth","b2_oth","b3_oth","w_mine","b4","a1","a2","a3","e1","g1","g2","g3","rho_D4L_CPI_TAR","rho_DLA_Z_BAR","rho_RR_BAR","rho_DLA_GDP_BAR","rho_DLA_GDP_MINE_BAR","rho_DLA_GDP_OTH_BAR","rho_L_GDP_RW_GAP","rho_RS_RW","rho_DLA_CPI_RW","rho_RR_RW_BAR","ss_D4L_CPI_TAR","ss_DLA_Z_BAR","ss_RR_BAR","ss_DLA_GDP_BAR","ss_DLA_GDP_MINE_BAR","ss_DLA_GDP_OTH_BAR","ss_DLA_CPI_RW","ss_RR_RW_BAR","ttrend","std_SHK_L_GDP_MINE_GAP","std_SHK_L_GDP_OTH_GAP","std_SHK_DLA_CPI","std_SHK_L_S","std_SHK_RS","std_SHK_D4L_CPI_TAR","std_SHK_RR_BAR","std_SHK_DLA_Z_BAR","std_SHK_L_GDP_GAP","std_SHK_DLA_GDP_MINE_BAR","std_SHK_DLA_GDP_OTH_BAR","std_SHK_L_GDP_RW_GAP","std_SHK_RS_RW","std_SHK_DLA_CPI_RW","std_SHK_RR_RW_BAR"
"2025Q4",1.59025022e+03,1.38585437e+03,1.57639613e+03,5.07273633e+02,8.94390149e+00,8.29125478e+02,6.00000000e+00,-3.65692518e-01,2.64029795e+00,4.29591666e+00,1.06081338e-01,-1.41561810e-01,1.50939251e+00,1.59025022e+03,1.59014414e+03,1.06081338e-01,1.88058369e+00,-1.03692030e+00,3.32662797e+00,1.57639613e+03,1.57653769e+03,-1.41561810e-01,2.78012052e+00,-3.76885869e-02,3.84034336e+00,1.38585437e+03,1.38434498e+03,1.50939251e+00,-3.21679172e+00,-6.69923335e+00,4.15574068e-01,1.58995994e+03,-2.24286362e-01,1.38754033e+03,-7.50755535e+00,1.57575711e+03,8.50442724e-01,1.14003770e+00,5.07273633e+02,4.64343276e+00,4.81845790e+00,5.35945932e+00,5.47258851e+00,6.00000000e+00,-6.00752846e-01,8.29125478e+02,1.05247740e+01,1.25289728e+01,-9.09163411e-01,8.94390149e+00,3.98704169e+00,3.09832798e+00,8.88713706e-01,8.05518778e+00,1.34706931e+02,1.36014518e+02,-1.30758703e+00,8.52163921e+00,2.46025757e+00,-3.65692518e-01,4.29591666e+00,1.65561870e+00,1.43928534e+00,2.16333366e-01,-1.87144913e+02,2.64029795e+00,1.06081338e-01,-1.41561810e-01,1.50939251e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q1",1.59095868e+03,1.38533839e+03,1.57732067e+03,5.08478248e+02,8.67934714e+00,8.31375000e+02,6.00000000e+00,-2.92554015e-01,2.71223836e+00,4.26346665e+00,-2.07839712e-02,-1.85092510e-01,9.10297751e-01,1.59095868e+03,1.59097946e+03,-2.07839712e-02,2.83384114e+00,8.33642726e-01,3.34130237e+00,1.57732067e+03,1.57750576e+03,-1.85092510e-01,3.69815189e+00,1.76052985e+00,3.87227469e+00,1.38533839e+03,1.38442809e+03,9.10297751e-01,-2.06391979e+00,-4.41871764e+00,3.32459255e-01,1.59016835e+03,-3.84627495e-01,1.38643565e+03,-8.55096165e+00,1.57619724e+03,7.53860296e-01,4.29996216e-01,5.08478248e+02,4.81845790e+00,5.17379153e+00,5.67884379e+00,4.95685980e+00,6.00000000e+00,-1.23727909e-01,8.31375000e+02,8.99808632e+00,1.11863882e+01,-9.97330729e-01,8.67934714e+00,3.81364515e+00,3.07866239e+00,7.34982768e-01,7.94436437e+00,1.36429898e+02,1.36656570e+02,-2.26671848e-01,6.89186679e+00,2.56820606e+00,-2.92554015e-01,4.26346665e+00,1.55122829e+00,1.42142827e+00,1.29800020e-01,-1.86466854e+02,2.71223836e+00,-2.07839712e-02,-1.85092510e-01,9.10297751e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.04000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q2",1.59179729e+03,1.38501477e+03,1.57836438e+03,5.09771696e+02,8.55229754e+00,8.33274117e+02,6.00000000e+00,-2.34043212e-01,2.76979069e+00,4.24615998e+00,-2.04304790e-02,-1.15833532e-01,5.20186820e-01,1.59179729e+03,1.59181772e+03,-2.04304790e-02,3.35445587e+00,2.11285013e+00,3.35304190e+00,1.57836438e+03,1.57848022e+03,-1.15833532e-01,4.17485567e+00,2.99332471e+00,3.89781975e+00,1.38501477e+03,1.38449458e+03,5.20186820e-01,-1.29447632e+00,-2.87650579e+00,2.65967404e-01,1.59069657e+03,-4.92138416e-01,1.38571652e+03,-6.01206725e+00,1.57694557e+03,4.82011820e-01,-6.86561278e-02,5.09771696e+02,5.17379153e+00,5.56152699e+00,5.93391000e+00,4.86570199e+00,6.00000000e+00,1.93686647e-01,8.33274117e+02,7.59646817e+00,9.78146004e+00,-1.06786458e+00,8.55229754e+00,3.50299525e+00,3.06292991e+00,4.40065341e-01,8.11223220e+00,1.37728015e+02,1.37320211e+02,4.07803773e-01,5.19246733e+00,2.65456484e+00,-2.34043212e-01,4.24615998e+00,1.47636929e+00,1.40714262e+00,6.92266771e-02,-1.85774406e+02,2.76979069e+00,-2.04304790e-02,-1.15833532e-01,5.20186820e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q3",1.59268833e+03,1.38481829e+03,1.57944733e+03,5.11162077e+02,8.54318468e+00,8.34894507e+02,6.00000000e+00,-1.87234569e-01,2.81583255e+00,4.23923732e+00,2.99936341e-02,-1.24510463e-02,2.70513489e-01,1.59268833e+03,1.59265833e+03,2.99936341e-02,3.56412997e+00,2.90825267e+00,3.36243352e+00,1.57944733e+03,1.57945978e+03,-1.24510463e-02,4.33178574e+00,3.74622846e+00,3.91825580e+00,1.38481829e+03,1.38454778e+03,2.70513489e-01,-7.85919400e-01,-1.84027681e+00,2.12773923e-01,1.59142363e+03,1.20445631e+00,1.38525646e+03,-3.95868340e+00,1.57788213e+03,2.11559861e+00,-3.43162130e-01,5.11162077e+02,5.56152699e+00,5.88406088e+00,6.09393060e+00,5.04930229e+00,6.00000000e+00,3.45425734e-01,8.34894507e+02,6.48156256e+00,8.40022276e+00,-1.12429167e+00,8.54318468e+00,3.18372535e+00,3.05034393e+00,1.33381427e-01,8.40980325e+00,1.38661982e+02,1.38001124e+02,6.60857834e-01,3.73586812e+00,2.72365188e+00,-1.87234569e-01,4.23923732e+00,1.42340476e+00,1.39571409e+00,2.76906709e-02,-1.85070448e+02,2.81583255e+00,2.99936341e-02,-1.24510463e-02,2.70513489e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.06000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q4",1.59358337e+03,1.38470480e+03,1.58052036e+03,5.12633093e+02,8.61226576e+00,8.36328650e+02,6.00000000e+00,-1.49787656e-01,2.85266604e+00,4.23923732e+00,8.25544761e-02,7.69230987e-02,1.14465615e-01,1.59358337e+03,1.59350082e+03,8.25544761e-02,3.58019018e+00,3.33315429e+00,3.36994682e+00,1.58052036e+03,1.58044343e+03,7.69230987e-02,4.29210122e+00,4.12422363e+00,3.93460464e+00,1.38470480e+03,1.38459033e+03,1.14465615e-01,-4.53972360e-01,-1.14957197e+00,1.70219138e-01,1.59225692e+03,2.29697495e+00,1.38496906e+03,-2.57126805e+00,1.57891318e+03,3.15607666e+00,-4.28194155e-01,5.12633093e+02,5.88406088e+00,6.09599574e+00,6.16121569e+00,5.35945932e+00,6.00000000e+00,3.62487977e-01,8.36328650e+02,5.73657092e+00,7.20317199e+00,-1.16943333e+00,8.61226576e+00,2.93342197e+00,3.04027514e+00,-1.06853172e-01,8.71911893e+00,1.39338276e+02,1.38695854e+02,6.42421477e-01,2.70517607e+00,2.77892150e+00,-1.49787656e-01,4.23923732e+00,1.38657127e+00,1.38657127e+00,1.54321000e-14,-1.84357282e+02,2.85266604e+00,8.25544761e-02,7.69230987e-02,1.14465615e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.07000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q1",1.59445873e+03,1.38464459e+03,1.58156082e+03,5.14157092e+02,8.71688674e+00,8.37667797e+02,6.00000000e+00,-1.19830124e-01,2.88213283e+00,4.24366782e+00,1.13925911e-01,1.30463859e-01,2.02108681e-02,1.59445873e+03,1.59434481e+03,1.13925911e-01,3.50144319e+00,3.50005480e+00,3.37595745e+00,1.58156082e+03,1.58143035e+03,1.30463859e-01,4.16184676e+00,4.24014735e+00,3.94768371e+00,1.38464459e+03,1.38462438e+03,2.02108681e-02,-2.40843676e-01,-6.93802939e-01,1.36175311e-01,1.59313193e+03,2.96357797e+00,1.38479561e+03,-1.64003938e+00,1.57997322e+03,3.77598104e+00,-3.83088452e-01,5.14157092e+02,6.09599574e+00,6.19405637e+00,6.15784799e+00,5.67884379e+00,6.00000000e+00,2.93122209e-01,8.37667797e+02,5.35658823e+00,6.29279747e+00,-1.20554667e+00,8.71688674e+00,2.78297674e+00,3.03222011e+00,-2.49243369e-01,8.96613011e+00,1.39873957e+02,1.39401639e+02,4.72318507e-01,2.14272532e+00,2.82313720e+00,-1.19830124e-01,4.24366782e+00,1.36153499e+00,1.37925702e+00,-1.77220293e-02,-1.83636748e+02,2.88213283e+00,1.13925911e-01,1.30463859e-01,2.02108681e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.08000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q2",1.59530863e+03,1.38461783e+03,1.58256541e+03,5.15705606e+02,8.82244941e+00,8.38985668e+02,6.00000000e+00,-9.58640995e-02,2.90570627e+00,4.25075664e+00,1.18626259e-01,1.45522265e-01,-3.37844421e-02,1.59530863e+03,1.59519000e+03,1.18626259e-01,3.39956736e+00,3.51133268e+00,3.38076596e+00,1.58256541e+03,1.58241989e+03,1.45522265e-01,4.01838059e+00,4.20102858e+00,3.95814697e+00,1.38461783e+03,1.38465161e+03,-3.37844421e-02,-1.07040992e-01,-3.96944107e-01,1.08940249e-01,1.59400977e+03,3.31319861e+00,1.38469638e+03,-1.02014896e+00,1.58102348e+03,4.07790700e+00,-2.70987818e-01,5.15705606e+02,6.19405637e+00,6.20160941e+00,6.11313074e+00,5.93391000e+00,6.00000000e+00,1.86050549e-01,8.38985668e+02,5.27148519e+00,5.71155172e+00,-1.23443733e+00,8.82244941e+00,2.72851880e+00,3.02577609e+00,-2.97257287e-01,9.11970669e+00,1.40369741e+02,1.40116266e+02,2.53474839e-01,1.98313509e+00,2.85850976e+00,-9.58640995e-02,4.25075664e+00,1.34505037e+00,1.37340562e+00,-2.83552470e-02,-1.82910322e+02,2.90570627e+00,1.18626259e-01,1.45522265e-01,-3.37844421e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.09000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q3",1.59613798e+03,1.38461140e+03,1.58354225e+03,5.17256008e+02,8.90721203e+00,8.40330634e+02,6.00000000e+00,-7.66912796e-02,2.92456501e+00,4.25926321e+00,1.01823652e-01,1.30732782e-01,-6.19947493e-02,1.59613798e+03,1.59603615e+03,1.01823652e-01,3.31740234e+00,3.44965077e+00,3.38461277e+00,1.58354225e+03,1.58341152e+03,1.30732782e-01,3.90735964e+00,4.09492205e+00,3.96651758e+00,1.38461140e+03,1.38467340e+03,-6.19947493e-02,-2.56890299e-02,-2.06886514e-01,8.71521989e-02,1.59487218e+03,3.44854813e+00,1.38464465e+03,-6.11801382e-01,1.58204721e+03,4.16508040e+00,-1.44335981e-01,5.17256008e+02,6.20160941e+00,6.15320123e+00,6.05424359e+00,6.09393060e+00,6.00000000e+00,7.96502982e-02,8.40330634e+02,5.37986062e+00,5.43612624e+00,-1.25754987e+00,8.90721203e+00,2.74599634e+00,3.02062087e+00,-2.74624535e-01,9.18183656e+00,1.40895445e+02,1.40837968e+02,5.74769443e-02,2.10281623e+00,2.88680781e+00,-7.66912796e-02,4.25926321e+00,1.33469820e+00,1.36872449e+00,-3.40262963e-02,-1.82179181e+02,2.92456501e+00,1.01823652e-01,1.30732782e-01,-6.19947493e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q4",1.59695619e+03,1.38461676e+03,1.58450391e+03,5.18794308e+02,8.96229247e+00,8.41725632e+02,6.00000000e+00,-6.13530237e-02,2.93965201e+00,4.26833689e+00,7.31107536e-02,9.90843283e-02,-7.40728363e-02,1.59695619e+03,1.59688308e+03,7.31107536e-02,3.27283862e+00,3.37281288e+00,3.38769022e+00,1.58450391e+03,1.58440482e+03,9.90843283e-02,3.84662025e+00,3.98355181e+00,3.97321406e+00,1.38461676e+03,1.38469083e+03,-7.40728363e-02,2.14094108e-02,-8.80410718e-02,6.97217591e-02,1.59571538e+03,3.45846278e+00,1.38462264e+03,-3.46418658e-01,1.58304310e+03,4.12991245e+00,-3.78569050e-02,5.18794308e+02,6.15320123e+00,6.08252493e+00,6.00095846e+00,6.16121569e+00,6.00000000e+00,-2.58127527e-03,8.41725632e+02,5.57999448e+00,5.39698213e+00,-1.27603989e+00,8.96229247e+00,2.80444448e+00,3.01649670e+00,-2.12052219e-01,9.17434469e+00,1.41487056e+02,1.41565330e+02,-7.82733041e-02,2.36644525e+00,2.90944625e+00,-6.13530237e-02,4.26833689e+00,1.32868488e+00,1.36497959e+00,-3.62947161e-02,-1.81444268e+02,2.93965201e+00,7.31107536e-02,9.90843283e-02,-7.40728363e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.11000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q1",1.59777266e+03,1.38462838e+03,1.58546241e+03,5.20314940e+02,8.98874925e+00,8.43173314e+02,6.00000000e+00,-4.90824190e-02,2.95172161e+00,4.27741057e+00,4.20431841e-02,6.29435452e-02,-7.63921949e-02,1.59777266e+03,1.59773061e+03,4.20431841e-02,3.26588189e+00,3.31392255e+00,3.39015217e+00,1.58546241e+03,1.58539947e+03,6.29435452e-02,3.83400812e+00,3.90159215e+00,3.97857125e+00,1.38462838e+03,1.38470477e+03,-7.63921949e-02,4.64999730e-02,-1.62051596e-02,5.57774073e-02,1.59654386e+03,3.41192972e+00,1.38461859e+03,-1.77019213e-01,1.58401849e+03,4.04527365e+00,3.20774232e-02,5.20314940e+02,6.08252493e+00,6.01518739e+00,5.96404395e+00,6.15784799e+00,6.00000000e+00,-5.15692117e-02,8.43173314e+02,5.79072711e+00,5.50551685e+00,-1.29083191e+00,8.98874925e+00,2.87561851e+00,3.01319736e+00,-1.37578853e-01,9.12632810e+00,1.42152037e+02,1.42297219e+02,-1.45181608e-01,2.65992378e+00,2.92755700e+00,-4.90824190e-02,4.27741057e+00,1.32568896e+00,1.36198368e+00,-3.62947161e-02,-1.80706337e+02,2.95172161e+00,4.20431841e-02,6.29435452e-02,-7.63921949e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.12000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q2",1.59859427e+03,1.38464282e+03,1.58642646e+03,5.21818736e+02,8.99353323e+00,8.44663487e+02,6.00000000e+00,-3.92659352e-02,2.96137729e+00,4.28612130e+00,1.56263533e-02,3.12852693e-02,-7.31075040e-02,1.59859427e+03,1.59857864e+03,1.56263533e-02,3.28645441e+00,3.28564432e+00,3.39212174e+00,1.58642646e+03,1.58639518e+03,3.12852693e-02,3.85622390e+00,3.86105298e+00,3.98285700e+00,1.38464282e+03,1.38471593e+03,-7.31075040e-02,5.77606894e-02,2.49952608e-02,4.46219258e-02,1.59736527e+03,3.35550763e+00,1.38462484e+03,-7.15343713e-02,1.58498376e+03,3.96027975e+00,6.38760616e-02,5.21818736e+02,6.01518739e+00,5.96606079e+00,5.94630504e+00,6.11313074e+00,6.00000000e+00,-6.91729566e-02,8.44663487e+02,5.96069306e+00,5.67781882e+00,-1.30266553e+00,8.99353323e+00,2.93928964e+00,3.01055789e+00,-7.12682457e-02,9.06480147e+00,1.42878758e+02,1.43032730e+02,-1.53972267e-01,2.90688296e+00,2.94204560e+00,-3.92659352e-02,4.28612130e+00,1.32474401e+00,1.35958694e+00,-3.48429275e-02,-1.79965993e+02,2.96137729e+00,1.56263533e-02,3.12852693e-02,-7.31075040e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.13000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q3",1.59942455e+03,1.38465797e+03,1.58740059e+03,5.23310252e+02,8.98566060e+00,8.46180453e+02,6.00000000e+00,-3.14127481e-02,2.96910183e+00,4.29425132e+00,-2.51773590e-03,8.84059781e-03,-6.68816269e-02,1.59942455e+03,1.59942707e+03,-2.51773590e-03,3.32112103e+00,3.28657399e+00,3.39369739e+00,1.58740059e+03,1.58739175e+03,8.84059781e-03,3.89650691e+00,3.85833979e+00,3.98628560e+00,1.38465797e+03,1.38472485e+03,-6.68816269e-02,6.06010492e-02,4.65677806e-02,3.56975407e-02,1.59818692e+03,3.31473844e+00,1.38463648e+03,-8.17079749e-03,1.58594834e+03,3.90113418e+00,6.52954534e-02,5.23310252e+02,5.96606079e+00,5.94006074e+00,5.94501707e+00,6.05424359e+00,6.00000000e+00,-6.35864712e-02,8.46180453e+02,6.06786368e+00,5.84981958e+00,-1.31213243e+00,8.98566060e+00,2.98470213e+00,3.00844631e+00,-2.37441762e-02,9.00940477e+00,1.43646484e+02,1.43771139e+02,-1.24655207e-01,3.07090472e+00,2.95363648e+00,-3.14127481e-02,4.29425132e+00,1.32514949e+00,1.35766955e+00,-3.25200656e-02,-1.79223717e+02,2.96910183e+00,-2.51773590e-03,8.84059781e-03,-6.68816269e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.14000000e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
